SubjectInfo.subjID,SubjectInfo.testAge,Trials.trialID,Trials.ordinal,Trials.trialType,Trials.targetImage,Trials.distractorImage,Trials.imagePair,Trials.targetAudio,length_critical_window,useable_frames_critical_window,percent_usable_critical_window,usable_critical_window,mean_target_looking_critical_window,length_critical_window_short,useable_frames_critical_window_short,percent_usable_critical_window_short,usable_critical_window_short,mean_target_looking_critical_window_short,length_baseline_window,useable_frames_baseline_window,percent_usable_baseline_window,usable_baseline_window,mean_target_looking_baseline_window,percent_right_looking_baseline_window,percent_left_looking_baseline_window,side_bias_right,side_bias_left,usable_window,usable_window_short,corrected_target_looking,corrected_target_looking_short,age_exclusion,technical_issue_exclusion_reason,exclude_technical_issue,video_capture_time,framerate,trial_exclusion,trial_exclusion_reason,exclude_participant,preterm_infant_exclusion,non_english_exposure_exclusion,dev_concern_exclusion,side_bias_exclusion,exclude_participant_insufficient_data,section
VVI056,570,easy-turkey-swan-distractor,26,easy-distractor,swan,turkey,turkey-swan,where,96,68,0.7083333333333334,1,1,66,46,0.696969696969697,1,1,60,60,1,1,0.9833333333333332,0.9833333333333332,0.01666666666666666,1,0,1,1,0.01666666666666672,0.01666666666666672,0,NA,FALSE,7.3,30.005941770647652,0,NA,0,0,0,0,0,0,sample1
VVI071,660,easy-potato-glasses-distractor,26,easy-distractor,glasses,potato,potato-glasses,find,48,48,1,1,1,33,33,1,1,1,30,30,1,1,0.4333333333333332,0.5666666666666667,0.43333333333333335,0,0,1,1,0.5666666666666669,0.5666666666666669,0,NA,FALSE,7.14,14.986663961416369,0,NA,0,0,0,0,0,0,sample1
VVI083,750,hard-turkey-goat,26,hard,turkey,goat,turkey-goat,see,91,91,1,1,0.6703296703296705,62,62,1,1,0.5161290322580647,58,58,1,1,0.3448275862068964,0.6551724137931034,0.3448275862068966,0,0,1,1,0.3255020841227741,0.17130144605116832,0,NA,FALSE,7.643,29.261471185015903,0,NA,0,0,0,0,0,0,sample1
VVI020,630,hard-acorn-coconut,26,hard,acorn,coconut,acorn-coconut,find,48,48,1,1,0.41666666666666663,33,33,1,1,0.6060606060606061,30,30,1,1,0.4333333333333332,0.5666666666666667,0.43333333333333335,0,0,1,1,-0.01666666666666655,0.1727272727272729,0,NA,FALSE,7.266,15.002136938327546,0,NA,0,0,0,0,0,0,sample1
VVI013,510,easy-cheese-mud-distractor,26,easy-distractor,mud,cheese,cheese-mud,where,96,33,0.34375,0,0.606060606060606,66,19,0.2878787878787879,0,0.3157894736842105,60,9,0.15,0,0,0.15,0,0,0,0,0,0.606060606060606,0.3157894736842105,0,NA,FALSE,7.366,30.008630354651117,1,insufficient looking,0,0,0,0,0,1,sample1
VVI035,720,hard-acorn-coconut,26,hard,acorn,coconut,acorn-coconut,find,96,15,0.15625,0,1,66,2,0.0303030303030303,0,1,60,22,0.36666666666666664,0,1,0,0.36666666666666664,0,0,0,0,0,0,0,NA,FALSE,7.5,30.005941770647652,1,insufficient looking,0,0,0,0,0,0,sample1
VVI023,630,easy-potato-glasses,26,easy,potato,glasses,potato-glasses,see,96,96,1,1,0.90625,66,66,1,1,0.8636363636363638,60,60,1,1,0.35,0.35,0.65,0,0,1,1,0.55625,0.5136363636363638,0,NA,FALSE,7.166,30.008705384902377,0,NA,0,0,0,0,0,0,sample1
VVI070,480,easy-squirrel-eagle-distractor,26,easy-distractor,eagle,squirrel,squirrel-eagle,look_at,69,60,0.8695652173913043,1,0.5833333333333334,48,48,1,1,0.4791666666666666,50,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,6.845,26.588557841229928,1,insufficient looking,0,0,0,0,0,0,sample1
VVI086,720,hard-acorn-coconut-distractor,26,hard-distractor,coconut,acorn,acorn-coconut,find,96,16,0.16666666666666666,0,0.375,66,8,0.12121212121212122,0,0.75,60,5,0.08333333333333333,0,0,0,0.08333333333333333,0,0,0,0,0.375,0.75,0,NA,FALSE,7.353,29.926268027872307,1,insufficient looking,0,0,0,0,0,0,sample1
VVI037,690,hard-cheese-butter-distractor,26,hard-distractor,butter,cheese,cheese-butter,see,96,96,1,1,0.6875,66,66,1,1,0.6515151515151516,60,60,1,1,0.9333333333333332,0.9333333333333332,0.06666666666666667,1,0,1,1,-0.24583333333333335,-0.28181818181818175,0,NA,FALSE,7.289,31.438286956378818,0,NA,0,0,0,0,0,0,sample1
VVI073,570,hard-potato-pot,26,hard,potato,pot,potato-pot,look_at,96,1,0.01041666666666666,0,1,66,1,0.01515151515151515,0,1,60,43,0.7166666666666667,1,0.8372093023255814,0.6,0.11666666666666668,0,0,0,0,0.16279069767441856,0.16279069767441856,0,NA,FALSE,7.022,30.42179005036796,1,insufficient looking,0,0,0,0,0,1,sample1
VVI019,750,easy-turtle-horse-distractor,26,easy-distractor,horse,turtle,turtle-horse,find,96,96,1,1,0.875,66,66,1,1,1,61,61,1,1,1,0,1,0,1,1,1,-0.125,0,0,NA,FALSE,7.363,34.49844774950149,0,NA,0,0,0,0,0,0,sample1
VVI032,570,hard-cheese-butter-distractor,26,hard-distractor,butter,cheese,cheese-butter,look_at,96,96,1,1,0.9166666666666669,66,66,1,1,0.8787878787878787,60,60,1,1,0.9833333333333332,0.9833333333333332,0.01666666666666666,1,0,1,1,-0.06666666666666654,-0.1045454545454546,0,NA,FALSE,7.433,30.007274006218875,0,NA,0,0,0,0,0,0,sample1
VVI104,510,easy-turkey-swan,26,easy,turkey,swan,turkey-swan,where,95,94,0.9894736842105264,1,0.8510638297872339,65,65,1,1,0.8769230769230767,59,59,1,1,0,0,1,0,1,1,1,0.8510638297872339,0.8769230769230767,0,NA,FALSE,7.488,30.08002704055392,0,NA,0,0,0,0,0,0,sample1
VVI055,600,hard-turkey-goat-distractor,26,hard-distractor,goat,turkey,turkey-goat,find,94,31,0.32978723404255317,0,0.6129032258064515,66,31,0.4696969696969697,0,0.6129032258064515,60,38,0.6333333333333333,1,0,0,0.6333333333333333,0,0,0,0,0.6129032258064515,0.6129032258064515,0,NA,FALSE,7.616,34.842872649131266,1,insufficient looking,0,0,0,0,0,1,sample1
VVI108,660,easy-turkey-swan,26,easy,turkey,swan,turkey-swan,see,92,92,1,1,0.8695652173913043,62,62,1,1,0.8064516129032256,58,58,1,1,0.39655172413793127,0.39655172413793105,0.603448275862069,0,0,1,1,0.47301349325337305,0.4098998887652944,0,NA,FALSE,7.424,30.249420723412495,0,NA,0,0,0,0,0,0,sample1
VVI027,720,hard-snail-worm,26,hard,snail,worm,snail-worm,see,95,29,0.30526315789473685,0,0,65,29,0.4461538461538462,0,0,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.215,30.342995404163577,1,insufficient looking,0,0,0,0,0,1,sample1
VVI036,450,hard-bulldozer-tractor,26,hard,bulldozer,tractor,bulldozer-tractor,find,48,48,1,1,0.6666666666666667,33,33,1,1,0.5151515151515149,38,38,1,1,0.13157894736842096,0.13157894736842105,0.868421052631579,0,1,1,1,0.5350877192982457,0.3835725677830939,0,NA,FALSE,7.247,21.241063878703507,0,NA,0,0,0,0,0,0,sample1
VVI106,420,easy-snail-cow-distractor,26,easy-distractor,cow,snail,snail-cow,find,95,90,0.9473684210526316,1,0.6777777777777778,66,61,0.9242424242424242,1,0.6885245901639342,60,60,1,1,0.9166666666666669,0.9166666666666666,0.08333333333333333,1,0,1,1,-0.23888888888888893,-0.22814207650273255,0,NA,FALSE,7.456,30.38550438279834,0,NA,0,0,0,0,0,0,sample1
VVI087,540,easy-squirrel-eagle,26,easy,squirrel,eagle,squirrel-eagle,find,96,71,0.7395833333333334,1,0.3661971830985913,66,66,1,1,0.31818181818181807,60,10,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0,0,0.3661971830985913,0.31818181818181807,0,NA,FALSE,7.366,30.008630354651117,1,insufficient looking,0,0,0,0,0,1,sample1
VVI072,630,easy-turkey-swan,26,easy,turkey,swan,turkey-swan,look_at,48,48,1,1,0.27083333333333337,33,33,1,1,0.3333333333333335,30,30,1,1,0.5,0.5,0.5,0,0,1,1,-0.22916666666666663,-0.16666666666666652,0,NA,FALSE,7.34,14.987048229924756,0,NA,0,0,0,0,0,0,sample1
VVI034,750,hard-snail-worm,26,hard,snail,worm,snail-worm,see,95,34,0.35789473684210527,0,0.1176470588235294,65,33,0.5076923076923077,1,0.09090909090909094,60,9,0.15,0,0.6666666666666666,0.05,0.1,0,0,0,0,-0.5490196078431372,-0.5757575757575757,0,NA,FALSE,8.064,30.33423056242995,1,insufficient looking,0,0,0,0,0,0,sample1
VVI069,600,hard-acorn-coconut-distractor,52,hard-distractor,coconut,acorn,acorn-coconut,see,96,96,1,1,0.8854166666666666,66,66,1,1,1,60,60,1,1,0.36666666666666664,0.6333333333333333,0.36666666666666664,0,0,1,1,0.51875,0.6333333333333333,0,NA,FALSE,7.423,30.44903326626175,0,NA,0,0,0,0,0,0,sample1
VVI085,420,hard-bulldozer-tractor,26,hard,bulldozer,tractor,bulldozer-tractor,where,95,76,0.8,1,0.6184210526315791,66,47,0.7121212121212122,1,0.6595744680851066,59,59,1,1,0.5423728813559322,0.4576271186440678,0.5423728813559322,0,0,1,1,0.07604817127564689,0.11720158672917436,0,NA,FALSE,7.231,30.244151579502265,0,NA,0,0,0,0,0,0,sample1
VVI088,690,easy-turtle-horse,26,easy,turtle,horse,turtle-horse,find,95,95,1,1,0.5157894736842106,65,65,1,1,0.7538461538461538,60,60,1,1,0.45,0.55,0.45,0,0,1,1,0.06578947368421056,0.3038461538461538,0,NA,FALSE,7.376,30.457682659475296,0,NA,0,0,0,0,0,0,sample1
VVI105,480,hard-acorn-coconut-distractor,26,hard-distractor,coconut,acorn,acorn-coconut,look_at,70,54,0.7714285714285715,1,0.5,48,35,0.7291666666666666,1,0.48571428571428565,44,44,1,1,0.5454545454545456,0.5454545454545454,0.4545454545454546,0,0,1,1,-0.04545454545454563,-0.05974025974025998,0,NA,FALSE,6.885,25.41191599798,0,NA,0,0,0,0,0,0,sample1
VVI038,720,hard-squirrel-monkey,26,hard,squirrel,monkey,squirrel-monkey,where,20,0,0,0,NA,18,0,0,0,NA,19,6,0.3157894736842105,0,1,0.3157894736842105,0,0,0,0,0,NA,NA,0,unusually short trial,TRUE,5.746,14.420650498922445,1,insufficient looking - unusually short trial,0,0,0,0,0,0,sample1
VVI054,630,easy-turkey-swan,26,easy,turkey,swan,turkey-swan,look_at,58,36,0.6206896551724138,1,0.30555555555555564,36,36,1,1,0.30555555555555564,36,36,1,1,0.27777777777777785,0.2777777777777778,0.7222222222222222,0,0,1,1,0.02777777777777779,0.02777777777777779,0,NA,FALSE,6.737,23.58926913113808,0,NA,0,0,0,0,0,0,sample1
VVI028,690,easy-snail-cow-distractor,26,easy-distractor,cow,snail,snail-cow,see,47,30,0.6382978723404256,1,0.5666666666666669,32,15,0.46875,0,0.13333333333333336,30,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.407,14.917659883024449,1,insufficient looking,0,0,0,0,0,1,sample1
VVI057,750,easy-turtle-horse,26,easy,turtle,horse,turtle-horse,see,96,49,0.5104166666666666,1,0.7346938775510204,66,49,0.7424242424242424,1,0.7346938775510204,60,37,0.6166666666666667,1,0.24324324324324337,0.4666666666666667,0.15,0,0,1,1,0.4914506343077771,0.4914506343077771,0,NA,FALSE,7.233,30.117019102458205,0,NA,0,0,0,0,0,0,sample1
VVI059,510,easy-bulldozer-orange,26,easy,bulldozer,orange,bulldozer-orange,look_at,95,95,1,1,0.12631578947368405,66,66,1,1,0.1818181818181819,59,59,1,1,0.4237288135593222,0.576271186440678,0.423728813559322,0,0,1,1,-0.29741302408563813,-0.24191063174114028,0,NA,FALSE,7.279,30.36908112203539,0,NA,0,0,0,0,0,0,sample1
VVI132,450,easy-turkey-swan-distractor,27,easy-distractor,swan,turkey,turkey-swan,where,96,96,1,1,0.8020833333333331,66,66,1,1,1,60,60,1,1,0.3333333333333334,0.3333333333333333,0.6666666666666666,0,0,1,1,0.4687499999999997,0.6666666666666665,0,NA,FALSE,7.4,30.005941770647652,0,NA,0,0,0,0,0,1,sample1
VVI093,480,easy-turtle-horse-distractor,27,easy-distractor,horse,turtle,turtle-horse,look_at,95,95,1,1,0.526315789473684,65,65,1,1,0.769230769230769,60,60,1,1,0.6000000000000002,0.4,0.6,0,0,1,1,-0.07368421052631624,0.16923076923076885,0,NA,FALSE,7.466,29.94231260903702,0,NA,0,0,0,0,0,0,sample1
VVI056,570,easy-potato-glasses,27,easy,potato,glasses,potato-glasses,look_at,96,96,1,1,0.46875,66,66,1,1,0.5757575757575756,60,60,1,1,0.3666666666666666,0.6333333333333333,0.36666666666666664,0,0,1,1,0.1020833333333334,0.209090909090909,0,NA,FALSE,7.333,29.93979386392823,0,NA,0,0,0,0,0,0,sample1
VVI130,450,easy-turtle-horse,27,easy,turtle,horse,turtle-horse,look_at,96,96,1,1,0.9895833333333334,66,66,1,1,1,60,60,1,1,0.7833333333333334,0.21666666666666667,0.7833333333333333,0,0,1,1,0.20624999999999993,0.21666666666666656,0,NA,FALSE,7.202,30.720832719550152,0,NA,0,0,0,0,0,0,sample1
VVI095,660,hard-potato-pot,27,hard,potato,pot,potato-pot,look_at,96,84,0.875,1,0.35714285714285693,65,53,0.8153846153846154,1,0.5660377358490566,60,54,0.9,1,0.8888888888888888,0.8,0.1,0,0,1,1,-0.5317460317460319,-0.32285115303983225,0,NA,FALSE,7.197,Inf,0,NA,0,0,0,0,0,0,sample1
VVI114,450,easy-turkey-swan-distractor,27,easy-distractor,swan,turkey,turkey-swan,see,96,96,1,1,0,66,66,1,1,0,60,34,0.5666666666666667,1,0.4411764705882352,0.25,0.31666666666666665,0,0,1,1,-0.4411764705882352,-0.4411764705882352,0,NA,FALSE,7.2,30.005941770647652,0,NA,0,0,0,0,0,0,sample1
VVI085,420,hard-turtle-frog,27,hard,turtle,frog,turtle-frog,look_at,95,43,0.4526315789473685,0,0.2093023255813952,66,43,0.6515151515151515,1,0.2093023255813952,59,49,0.8305084745762712,1,0,0,0.8305084745762712,0,1,0,1,0.2093023255813952,0.2093023255813952,0,NA,FALSE,7.216,30.227803738317757,1,insufficient looking,0,0,0,0,0,0,sample1
VVI057,750,hard-potato-pot,27,hard,potato,pot,potato-pot,find,96,75,0.78125,1,0.2133333333333336,66,45,0.6818181818181818,1,0.3555555555555555,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.216,30.214905604889537,1,insufficient looking,0,0,0,0,0,0,sample1
VVI017,660,hard-potato-pot-distractor,27,hard-distractor,pot,potato,potato-pot,find,87,75,0.8620689655172413,1,0.5333333333333334,60,52,0.8666666666666667,1,0.6153846153846156,55,33,0.6,1,1,0.6,0,0,0,1,1,-0.46666666666666656,-0.3846153846153843,0,NA,FALSE,7.362,28.770102627943075,0,NA,0,0,0,0,0,0,sample1
VVI129,510,hard-squirrel-monkey-distractor,27,hard-distractor,monkey,squirrel,squirrel-monkey,where,96,94,0.9791666666666666,1,0.8723404255319149,66,66,1,1,1,60,54,0.9,1,0.425925925925926,0.5166666666666667,0.38333333333333336,0,0,1,1,0.44641449960598895,0.574074074074074,0,NA,FALSE,7.2,30.385992205158143,0,NA,0,0,0,0,0,1,sample1
VVI011,480,hard-cheese-butter,27,hard,cheese,butter,cheese-butter,see,49,49,1,1,0.9387755102040816,34,34,1,1,1,30,30,1,1,1,1,0,1,0,1,1,-0.06122448979591843,0,0,NA,FALSE,7.454,15.889750820912464,0,NA,0,0,0,0,0,0,sample1
VVI008,450,hard-acorn-coconut,27,hard,acorn,coconut,acorn-coconut,look_at,95,63,0.6631578947368421,1,0.20634920634920628,65,54,0.8307692307692308,1,0.16666666666666655,60,58,0.9666666666666668,1,0.6896551724137928,0.6666666666666666,0.3,0,0,1,1,-0.48330596606458653,-0.5229885057471263,0,NA,FALSE,7.314,31.618701561196684,0,NA,0,0,0,0,0,0,sample1
VVI079,750,hard-bulldozer-tractor,27,hard,bulldozer,tractor,bulldozer-tractor,see,96,93,0.96875,1,0.18279569892473096,66,66,1,1,0.2575757575757574,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.24,29.978560339091647,1,insufficient looking,1,1,0,1,0,1,sample1
VVI088,690,hard-acorn-coconut,27,hard,acorn,coconut,acorn-coconut,see,95,95,1,1,0.6947368421052631,65,65,1,1,1,60,60,1,1,0.4500000000000003,0.55,0.45,0,0,1,1,0.2447368421052628,0.5499999999999997,0,NA,FALSE,7.394,30.404250513110423,0,NA,0,0,0,0,0,0,sample1
VVI091,450,easy-snail-cow-distractor,27,easy-distractor,cow,snail,snail-cow,find,48,48,1,1,1,33,33,1,1,1,30,21,0.7,1,0.4761904761904761,0.36666666666666664,0.3333333333333333,0,0,1,1,0.523809523809524,0.523809523809524,0,NA,FALSE,7.266,15.002136938327546,0,NA,0,0,0,0,0,1,sample1
VVI026,480,easy-turkey-swan-distractor,27,easy-distractor,swan,turkey,turkey-swan,where,95,58,0.6105263157894737,1,0.5862068965517241,65,58,0.8923076923076924,1,0.5862068965517241,59,59,1,1,0.440677966101695,0.4406779661016949,0.559322033898305,0,0,1,1,0.14552893045002907,0.14552893045002907,0,NA,FALSE,7.695,30.343400649216143,0,NA,0,0,0,0,0,0,sample1
VVI053,570,easy-turtle-horse,27,easy,turtle,horse,turtle-horse,see,81,80,0.9876543209876544,1,0.8250000000000001,56,56,1,1,1,48,48,1,1,0.7083333333333334,0.2916666666666667,0.7083333333333334,0,0,1,1,0.1166666666666667,0.29166666666666663,0,NA,FALSE,6.926,27.96910206173899,0,NA,0,0,0,0,0,0,sample1
VVI019,750,hard-turkey-goat,27,hard,turkey,goat,turkey-goat,where,96,58,0.6041666666666666,1,0.2413793103448277,66,46,0.696969696969697,1,0.04347826086956524,60,11,0.18333333333333332,0,0.1818181818181818,0.15,0.03333333333333333,0,0,0,0,0.05956112852664591,-0.13833992094861655,0,NA,FALSE,7.254,29.92105933282404,1,insufficient looking,0,0,0,0,0,0,sample1
VVI081,630,hard-bulldozer-tractor,27,hard,bulldozer,tractor,bulldozer-tractor,see,46,24,0.5217391304347826,1,0,33,24,0.7272727272727273,1,0,30,30,1,1,0.5333333333333333,0.4666666666666667,0.5333333333333333,0,0,1,1,-0.5333333333333333,-0.5333333333333333,0,NA,FALSE,8.157,14.645422494264029,0,NA,0,0,0,0,0,0,sample1
VVI010,660,hard-acorn-coconut-distractor,27,hard-distractor,coconut,acorn,acorn-coconut,where,82,73,0.8902439024390244,1,0.8493150684931507,55,51,0.9272727272727272,1,0.7843137254901962,50,50,1,1,0.94,0.94,0.06,1,0,1,1,-0.0906849315068492,-0.15568627450980377,0,NA,FALSE,6.877,28.11905360348746,0,NA,0,0,0,0,0,0,sample1
VVI054,630,hard-turtle-frog,27,hard,turtle,frog,turtle-frog,where,55,32,0.5818181818181818,1,1,39,32,0.8205128205128205,1,1,28,16,0.5714285714285714,1,1,0,0.5714285714285714,0,0,1,1,0,0,0,NA,FALSE,6.895,22.477743821627385,0,NA,0,0,0,0,0,0,sample1
VVI133,480,easy-cheese-mud,27,easy,cheese,mud,cheese-mud,look_at,96,83,0.8645833333333334,1,0.24096385542168697,66,56,0.8484848484848485,1,0.357142857142857,60,23,0.38333333333333336,0,1,0.38333333333333336,0,0,0,0,0,-0.759036144578313,-0.642857142857143,0,NA,FALSE,7.525,30.817797246270818,1,insufficient looking,0,0,0,0,0,0,sample1
VVI059,510,hard-cheese-butter,27,hard,cheese,butter,cheese-butter,see,96,96,1,1,0.4583333333333332,66,66,1,1,0.6363636363636364,60,60,1,1,0.75,0.75,0.25,0,0,1,1,-0.2916666666666668,-0.11363636363636365,0,NA,FALSE,7.088,30.316430817610065,0,NA,0,0,0,0,0,0,sample1
VVI128,570,easy-bulldozer-orange-distractor,27,easy-distractor,orange,bulldozer,bulldozer-orange,find,63,11,0.1746031746031746,0,0.3636363636363636,42,4,0.09523809523809525,0,1,40,40,1,1,1,1,0,1,0,0,0,-0.6363636363636365,0,0,NA,FALSE,7.166,24.808669463364907,1,insufficient looking,0,0,0,0,0,0,sample1
VVI052,420,hard-acorn-coconut,27,hard,acorn,coconut,acorn-coconut,where,96,0,0,0,NA,66,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.2,30.005941770647652,1,insufficient looking,0,0,0,0,0,1,sample1
VVI060,600,hard-cheese-butter-distractor,53,hard-distractor,butter,cheese,cheese-butter,see,96,96,1,1,0.8645833333333334,66,66,1,1,0.8484848484848484,60,59,0.9833333333333332,1,0.22033898305084745,0.21666666666666667,0.7666666666666667,0,0,1,1,0.644244350282486,0.628145865434001,0,NA,FALSE,7.374,29.97636734660956,0,NA,0,0,0,0,0,0,sample1
VVI028,690,hard-turtle-frog-distractor,27,hard-distractor,frog,turtle,turtle-frog,look_at,48,48,1,1,0,33,33,1,1,0,30,30,1,1,0.6,0.4,0.6,0,0,1,1,-0.6,-0.6,0,NA,FALSE,7.34,14.917589119251016,0,NA,0,0,0,0,0,1,sample1
VVI116,450,easy-snail-cow,27,easy,snail,cow,snail-cow,look_at,63,59,0.9365079365079364,1,0.27118644067796605,43,39,0.9069767441860463,1,0.3333333333333335,40,26,0.65,1,0,0,0.65,0,0,1,1,0.27118644067796605,0.3333333333333335,0,NA,FALSE,7.33,19.91941982272361,0,NA,0,0,0,0,0,0,sample1
VVI020,630,hard-squirrel-monkey-distractor,27,hard-distractor,monkey,squirrel,squirrel-monkey,look_at,48,48,1,1,0.5208333333333334,33,33,1,1,0.6666666666666665,30,30,1,1,0.4666666666666666,0.5333333333333333,0.4666666666666667,0,0,1,1,0.05416666666666675,0.1999999999999999,0,NA,FALSE,7.133,15.001458298989336,0,NA,0,0,0,0,0,0,sample1
VVI131,600,hard-snail-worm-distractor,27,hard-distractor,worm,snail,snail-worm,see,96,76,0.7916666666666666,1,0.35526315789473706,66,65,0.9848484848484848,1,0.24615384615384645,60,60,1,1,0.48333333333333334,0.48333333333333334,0.5166666666666667,0,0,1,1,-0.12807017543859628,-0.2371794871794869,0,NA,FALSE,7.2,30.228657904469983,0,NA,0,0,0,0,0,0,sample1
VVI049,450,easy-turkey-swan-distractor,27,easy-distractor,swan,turkey,turkey-swan,look_at,96,96,1,1,0.59375,66,66,1,1,0.4090909090909092,60,5,0.08333333333333333,0,1,0.08333333333333333,0,0,0,0,0,-0.40625,-0.5909090909090908,0,NA,FALSE,7.27,30.84978995352614,1,insufficient looking,0,0,0,0,0,0,sample1
VVI055,600,easy-turtle-horse-distractor,27,easy-distractor,horse,turtle,turtle-horse,where,95,74,0.7789473684210526,1,0,66,66,1,1,0,60,54,0.9,1,0,0.9,0,1,0,1,1,0,0,0,NA,FALSE,7.583,30.458263708321414,0,NA,0,0,0,0,0,1,sample1
VVI029,540,easy-acorn-key-distractor,27,easy-distractor,key,acorn,acorn-key,find,96,82,0.8541666666666666,1,0.5853658536585363,66,52,0.7878787878787878,1,0.3461538461538461,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.2,30.005941770647652,1,insufficient looking,0,0,0,0,0,0,sample1
VVI086,720,easy-turkey-swan-distractor,27,easy-distractor,swan,turkey,turkey-swan,see,96,39,0.40625,0,0.923076923076923,66,29,0.4393939393939394,0,0.896551724137931,60,38,0.6333333333333333,1,0.28947368421052616,0.45,0.18333333333333332,0,0,0,0,0.6336032388663968,0.6070780399274049,0,NA,FALSE,7.24,29.978560339091647,1,insufficient looking,0,0,0,0,0,0,sample1
VVI115,420,easy-potato-glasses,27,easy,potato,glasses,potato-glasses,where,96,0,0,0,NA,66,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.26,35.1180439348305,1,insufficient looking,0,0,0,0,0,0,sample1
VVI083,750,hard-squirrel-monkey,27,hard,squirrel,monkey,squirrel-monkey,find,93,93,1,1,0.6021505376344088,64,64,1,1,0.875,59,59,1,1,0.6949152542372881,0.6949152542372882,0.3050847457627119,0,0,1,1,-0.09276471660287922,0.18008474576271194,0,NA,FALSE,7.574,29.55857561971378,0,NA,0,0,0,0,0,0,sample1
VVI051,630,easy-turkey-swan,27,easy,turkey,swan,turkey-swan,see,96,96,1,1,0,66,66,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0,0,0,NA,FALSE,7.574,29.977149049447572,0,NA,0,0,0,0,0,0,sample1
VVI087,540,hard-potato-pot,27,hard,potato,pot,potato-pot,look_at,95,21,0.22105263157894736,0,1,65,21,0.3230769230769231,0,1,60,1,0.01666666666666666,0,1,0.01666666666666666,0,0,0,0,0,0,0,0,NA,FALSE,7.233,29.935795867168416,1,insufficient looking,0,0,0,0,0,1,sample1
VVI090,570,easy-turkey-swan,27,easy,turkey,swan,turkey-swan,find,95,95,1,1,0.7578947368421053,65,65,1,1,0.7692307692307692,60,60,1,1,0.6833333333333331,0.6833333333333333,0.31666666666666665,0,0,1,1,0.07456140350877216,0.08589743589743604,0,NA,FALSE,7.23,30.359761455717727,0,NA,0,0,0,0,0,0,sample1
VVI089,480,hard-bulldozer-tractor-distractor,27,hard-distractor,tractor,bulldozer,bulldozer-tractor,where,96,96,1,1,0.2395833333333332,66,66,1,1,0.3484848484848488,60,55,0.9166666666666666,1,0.7454545454545456,0.23333333333333336,0.6833333333333333,0,0,1,1,-0.5058712121212123,-0.3969696969696968,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0,0,sample1
VVI058,600,easy-squirrel-eagle-distractor,27,easy-distractor,eagle,squirrel,squirrel-eagle,look_at,96,78,0.8125,1,0.24358974358974375,66,48,0.7272727272727273,1,0.39583333333333326,60,60,1,1,1,1,0,1,0,1,1,-0.7564102564102562,-0.6041666666666667,0,NA,FALSE,7.3,29.86662341217837,0,NA,0,0,0,0,0,0,sample1
VVI027,720,hard-bulldozer-tractor-distractor,27,hard-distractor,tractor,bulldozer,bulldozer-tractor,look_at,96,92,0.9583333333333334,1,0,66,62,0.9393939393939394,1,0,60,3,0.05,0,0,0.05,0,0,0,0,0,0,0,0,NA,FALSE,7.216,30.33371913580247,1,insufficient looking,0,0,0,0,0,1,sample1
VVI050,540,easy-bulldozer-orange-distractor,27,easy-distractor,orange,bulldozer,bulldozer-orange,where,96,96,1,1,0.75,66,66,1,1,0.6363636363636362,60,60,1,1,0,0,1,0,1,1,1,0.75,0.6363636363636362,0,NA,FALSE,7.233,30.007310842225458,0,NA,0,0,0,0,0,0,sample1
VVI018,450,hard-cheese-butter-distractor,27,hard-distractor,butter,cheese,cheese-butter,where,97,82,0.845360824742268,1,0.5487804878048783,67,52,0.7761194029850746,1,0.28846153846153855,60,4,0.06666666666666667,0,0,0.06666666666666667,0,0,0,0,0,0.5487804878048783,0.28846153846153855,0,NA,FALSE,7.22,30.60367073863864,1,insufficient looking,0,0,0,0,0,0,sample1
VVI045,420,easy-snail-cow,27,easy,snail,cow,snail-cow,look_at,95,59,0.6210526315789474,1,0.2711864406779662,65,57,0.8769230769230769,1,0.2807017543859648,60,5,0.08333333333333333,0,0.4,0.03333333333333333,0.05,0,0,0,0,-0.1288135593220338,-0.11929824561403524,0,NA,FALSE,7.24,29.978560339091647,1,insufficient looking,0,0,0,0,0,1,sample1
VVI030,690,easy-turkey-swan,27,easy,turkey,swan,turkey-swan,find,53,52,0.981132075471698,1,0.21153846153846145,37,36,0.972972972972973,1,0.3055555555555557,33,33,1,1,0.5454545454545456,0.4545454545454546,0.5454545454545454,0,0,1,1,-0.3339160839160842,-0.23989898989898992,0,NA,FALSE,7.167,17.096834751357946,0,NA,0,0,0,0,0,0,sample1
