SubjectInfo.subjID,SubjectInfo.testAge,Trials.trialID,Trials.ordinal,Trials.trialType,Trials.targetImage,Trials.distractorImage,Trials.imagePair,length_critical_window,usable_frames_critical_window,percent_usable_critical_window,usable_critical_window,mean_target_looking_critical_window,length_critical_window_short,usable_frames_critical_window_short,percent_usable_critical_window_short,usable_critical_window_short,mean_target_looking_critical_window_short,length_baseline_window,usable_frames_baseline_window,percent_usable_baseline_window,usable_baseline_window,mean_target_looking_baseline_window,percent_right_looking_baseline_window,percent_left_looking_baseline_window,side_bias_right,side_bias_left,usable_window,usable_window_short,corrected_target_looking,corrected_target_looking_short,age_exclusion,technical_issue_exclusion_reason,exclude_technical_issue,video_capture_time,framerate,trial_exclusion,trial_exclusion_reason,exclude_participant,preterm_infant_exclusion,non_english_exposure_exclusion,side_bias_exclusion,exclude_participant_insufficient_data
QGTESM,630,hard-bulldozer-tractor-distractor,7,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,95,0.9895833333333334,1,0.5263157894736841,45,44,0.9777777777777777,1,0.4318181818181819,60,60,1,1,0.5666666666666668,0.43333333333333335,0.5666666666666667,0,0,1,1,-0.04035087719298269,-0.13484848484848488,0,NA,FALSE,7.273,29.91180277424578,0,NA,0,0,0,0,0
dKKWAR,450,hard-bulldozer-tractor-distractor,7,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,90,0.9375,1,0.8888888888888886,44,44,1,1,1,60,60,1,1,0.5833333333333333,0.5833333333333334,0.4166666666666667,0,0,1,1,0.30555555555555536,0.41666666666666674,0,NA,FALSE,7.539,37.03411692087165,0,NA,0,0,0,0,0
5QCS4M,750,hard-potato-pot-distractor,7,hard-distractor,pot,potato,potato-pot,96,96,1,1,0.8541666666666667,45,45,1,1,1,60,60,1,1,0.5333333333333334,0.5333333333333333,0.4666666666666667,0,0,1,1,0.3208333333333333,0.46666666666666656,0,NA,FALSE,7.433,29.940687754559573,0,NA,0,0,0,0,0
QWGKVS,750,easy-squirrel-eagle,7,easy,squirrel,eagle,squirrel-eagle,50,24,0.48,0,1,23,3,0.13043478260869565,0,1,32,32,1,1,0.3125,0.6875,0.3125,0,0,0,0,0.6875,0.6875,0,NA,FALSE,6.926,21.04913326473005,1,insufficient looking,0,0,0,0,0
UUQJAd,570,easy-bulldozer-orange-distractor,7,easy-distractor,orange,bulldozer,bulldozer-orange,96,96,1,1,0.84375,45,45,1,1,0.9111111111111112,59,59,1,1,0.9830508474576272,0.9830508474576272,0.01694915254237288,1,0,1,1,-0.13930084745762716,-0.07193973634651596,0,NA,FALSE,7.523,61.66253868101443,0,NA,0,0,0,0,0
XMJ25D,690,hard-cheese-butter,7,hard,cheese,butter,cheese-butter,95,95,1,1,0.5789473684210528,45,45,1,1,0.11111111111111112,61,61,1,1,0.6065573770491807,0.6065573770491803,0.39344262295081966,0,0,1,1,-0.027610008628127902,-0.49544626593806956,0,NA,FALSE,7.316,30.670819282762487,0,NA,0,0,0,0,0
NPV5EF,570,hard-potato-pot,7,hard,potato,pot,potato-pot,24,23,0.9583333333333334,1,1,11,11,1,1,1,15,15,1,1,0.4000000000000001,0.4,0.6,0,0,1,1,0.5999999999999999,0.5999999999999999,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
TUFKTQ,450,hard-turkey-goat,7,hard,turkey,goat,turkey-goat,96,96,1,1,0.14583333333333323,45,45,1,1,0,59,59,1,1,0.8644067796610169,0.864406779661017,0.13559322033898305,1,0,1,1,-0.7185734463276836,-0.8644067796610169,0,NA,FALSE,7.407,30.693291548137275,0,NA,0,0,0,0,0
CKRG26,630,easy-acorn-key,7,easy,acorn,key,acorn-key,48,48,1,1,0.41666666666666674,22,22,1,1,0,30,30,1,1,0.8,0.2,0.8,0,0,1,1,-0.3833333333333333,-0.8,0,NA,FALSE,7.4,15.000753806723957,0,NA,0,0,0,0,0
GNXMNQ,660,easy-squirrel-eagle,7,easy,squirrel,eagle,squirrel-eagle,79,79,1,1,0.6708860759493671,37,37,1,1,0.6216216216216216,51,51,1,1,0.6666666666666667,0.6666666666666666,0.3333333333333333,0,0,1,1,0.00421940928270037,-0.04504504504504514,0,NA,FALSE,6.974,28.09898653665249,0,NA,0,0,0,0,0
FHRCdd,540,easy-bulldozer-orange-distractor,7,easy-distractor,orange,bulldozer,bulldozer-orange,96,96,1,1,0.875,45,45,1,1,1,60,60,1,1,0.3666666666666666,0.6333333333333333,0.36666666666666664,0,0,1,1,0.5083333333333334,0.6333333333333334,0,NA,FALSE,7.433,29.937691702397586,0,NA,0,0,0,0,0
6THVBG,510,hard-squirrel-monkey-distractor,7,hard-distractor,monkey,squirrel,squirrel-monkey,94,94,1,1,1,43,43,1,1,1,59,59,1,1,0.661016949152542,0.6610169491525424,0.3389830508474576,0,0,1,1,0.33898305084745795,0.33898305084745795,0,NA,FALSE,7.333,29.843925840130773,0,NA,0,0,0,0,0
d4HUR3,480,easy-squirrel-eagle,7,easy,squirrel,eagle,squirrel-eagle,49,49,1,1,0.5714285714285715,23,23,1,1,0.21739130434782605,30,30,1,1,0.6000000000000001,0.6,0.4,0,0,1,1,-0.02857142857142858,-0.38260869565217404,0,NA,FALSE,7.45,15.16801782288508,0,NA,0,0,0,0,0
XMJ25D,690,easy-squirrel-eagle,8,easy,squirrel,eagle,squirrel-eagle,95,95,1,1,0.2421052631578948,45,45,1,1,0.4666666666666666,59,59,1,1,0.9830508474576272,0.9830508474576272,0.01694915254237288,1,0,1,1,-0.7409455842997323,-0.5163841807909606,0,NA,FALSE,7.242,30.868177812416548,0,NA,0,0,0,0,0
UUQJAd,570,easy-turkey-swan,8,easy,turkey,swan,turkey-swan,96,96,1,1,1,45,45,1,1,1,60,60,1,1,0.5,0.5,0.5,0,0,1,1,0.5,0.5,0,NA,FALSE,7.39,62.14997781274057,0,NA,0,0,0,0,0
NPV5EF,570,easy-snail-cow-distractor,8,easy-distractor,cow,snail,snail-cow,24,23,0.9583333333333334,1,0.9565217391304348,11,11,1,1,1,15,15,1,1,0.5333333333333334,0.5333333333333333,0.4666666666666667,0,0,1,1,0.4231884057971014,0.46666666666666656,0,framerate issue,TRUE,7.091,7.5070226453832465,1,framerate issue,0,0,0,0,NA
UQBHFH,510,easy-acorn-key,8,easy,acorn,key,acorn-key,96,14,0.14583333333333334,0,0.1428571428571429,45,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.266,30.096322098480762,1,insufficient looking,0,0,0,0,1
d4HUR3,480,hard-turkey-goat-distractor,8,hard-distractor,goat,turkey,turkey-goat,49,49,1,1,1,23,23,1,1,1,30,30,1,1,0.4333333333333332,0.5666666666666667,0.43333333333333335,0,0,1,1,0.5666666666666669,0.5666666666666669,0,NA,FALSE,7.582,15.167730819904733,0,NA,0,0,0,0,0
GNXMNQ,660,hard-cheese-butter-distractor,8,hard-distractor,butter,cheese,cheese-butter,82,82,1,1,0.3048780487804879,38,38,1,1,0.5,53,27,0.5094339622641509,1,1,0.5094339622641509,0,0,0,1,1,-0.6951219512195121,-0.5,0,NA,FALSE,6.862,28.252993848636248,0,NA,0,0,0,0,0
TUFKTQ,450,hard-potato-pot,8,hard,potato,pot,potato-pot,95,95,1,1,0.7789473684210528,44,44,1,1,0.5227272727272727,60,60,1,1,1,1,0,1,0,1,1,-0.22105263157894717,-0.4772727272727273,0,NA,FALSE,7.409,30.71368443643595,0,NA,0,0,0,0,0
6THVBG,510,hard-bulldozer-tractor-distractor,8,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,96,1,1,1,45,45,1,1,1,60,60,1,1,1,1,0,1,0,1,1,0,0,0,NA,FALSE,7.4,30.005941770647652,0,NA,0,0,0,0,0
FHRCdd,540,easy-snail-cow-distractor,8,easy-distractor,cow,snail,snail-cow,96,96,1,1,0.65625,45,45,1,1,0.6000000000000002,60,60,1,1,0.5833333333333331,0.4166666666666667,0.5833333333333334,0,0,1,1,0.07291666666666685,0.01666666666666705,0,NA,FALSE,7.4,30.005941770647652,0,NA,0,0,0,0,0
CKRG26,630,easy-snail-cow-distractor,8,easy-distractor,cow,snail,snail-cow,48,48,1,1,0.9375,22,22,1,1,0.8636363636363635,30,30,1,1,0.7666666666666667,0.7666666666666667,0.23333333333333334,0,0,1,1,0.17083333333333328,0.09696969696969682,0,NA,FALSE,7.466,15.002099890159592,0,NA,0,0,0,0,0
dKKWAR,450,hard-potato-pot-distractor,8,hard-distractor,pot,potato,potato-pot,95,89,0.9368421052631579,1,0.4719101123595502,44,42,0.9545454545454546,1,0,60,47,0.7833333333333333,1,0,0,0.7833333333333333,0,0,1,1,0.4719101123595502,0,0,NA,FALSE,7.531,32.2768218488064,0,NA,0,0,0,0,0
5QCS4M,750,hard-bulldozer-tractor,8,hard,bulldozer,tractor,bulldozer-tractor,96,96,1,1,0.13541666666666666,45,45,1,1,0.24444444444444444,60,60,1,1,0.35000000000000014,0.65,0.35,0,0,1,1,-0.2145833333333335,-0.10555555555555571,0,NA,FALSE,7.4,29.93904819551672,0,NA,0,0,0,0,0
QGTESM,630,hard-potato-pot,8,hard,potato,pot,potato-pot,96,91,0.9479166666666666,1,0.6043956043956046,45,45,1,1,0.9333333333333333,60,60,1,1,0.46666666666666656,0.5333333333333333,0.4666666666666667,0,0,1,1,0.13772893772893802,0.4666666666666668,0,NA,FALSE,7.307,29.909509021638605,0,NA,0,0,0,0,0
QWGKVS,750,hard-bulldozer-tractor,8,hard,bulldozer,tractor,bulldozer-tractor,57,53,0.9298245614035088,1,1,28,28,1,1,1,39,39,1,1,0.8717948717948718,0.1282051282051282,0.8717948717948718,0,1,1,1,0.1282051282051282,0.1282051282051282,0,NA,FALSE,6.703,23.69542791354425,0,NA,0,0,0,0,0
NPV5EF,570,hard-turkey-goat,9,hard,turkey,goat,turkey-goat,24,20,0.8333333333333334,1,0.4,11,11,1,1,0.36363636363636365,15,15,1,1,0.6,0.6,0.4,0,0,1,1,-0.19999999999999996,-0.23636363636363633,0,framerate issue,TRUE,6.666,7.500841656379755,1,framerate issue,0,0,0,0,NA
TUFKTQ,450,hard-cheese-butter,9,hard,cheese,butter,cheese-butter,95,95,1,1,0.7368421052631581,45,45,1,1,0.8000000000000002,59,59,1,1,0.6440677966101694,0.6440677966101694,0.3559322033898305,0,0,1,1,0.09277430865298864,0.15593220338983071,0,NA,FALSE,7.457,30.59592501781431,0,NA,0,0,0,0,0
CKRG26,630,easy-potato-glasses,9,easy,potato,glasses,potato-glasses,48,46,0.9583333333333334,1,0.6956521739130435,23,23,1,1,0.6956521739130435,29,29,1,1,0.9655172413793104,0.034482758620689655,0.9655172413793104,0,1,1,1,-0.26986506746626693,-0.26986506746626693,0,NA,FALSE,7,14.929722019274259,0,NA,0,0,0,0,0
UUQJAd,570,hard-turtle-frog-distractor,9,hard-distractor,frog,turtle,turtle-frog,96,96,1,1,0.34375,45,45,1,1,0,61,61,1,1,0.5409836065573769,0.45901639344262296,0.5409836065573771,0,0,1,1,-0.19723360655737687,-0.5409836065573769,0,NA,FALSE,7.357,62.6184584839092,0,NA,0,0,0,0,0
FHRCdd,540,hard-turkey-goat,9,hard,turkey,goat,turkey-goat,96,96,1,1,0.40625,45,45,1,1,0.022222222222222213,60,60,1,1,0,1,0,1,0,1,1,0.40625,0.022222222222222213,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
QGTESM,630,hard-cheese-butter,9,hard,cheese,butter,cheese-butter,96,96,1,1,1,45,45,1,1,1,60,60,1,1,0.6499999999999999,0.65,0.35,0,0,1,1,0.3500000000000001,0.3500000000000001,0,NA,FALSE,7.34,29.97893372224923,0,NA,0,0,0,0,0
XMJ25D,690,hard-acorn-coconut-distractor,9,hard-distractor,coconut,acorn,acorn-coconut,95,95,1,1,0.6000000000000002,45,45,1,1,0.8444444444444444,59,59,1,1,0.30508474576271194,0.3050847457627119,0.6949152542372882,0,0,1,1,0.29491525423728826,0.5393596986817325,0,NA,FALSE,7.229,30.704071022309773,0,NA,0,0,0,0,0
QWGKVS,750,hard-turtle-frog,9,hard,turtle,frog,turtle-frog,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,FALSE,NA,NA,1,insufficient looking,0,0,0,0,0
dKKWAR,450,easy-turtle-horse,9,easy,turtle,horse,turtle-horse,95,95,1,1,0.010526315789473672,43,43,1,1,0.023255813953488358,59,52,0.8813559322033898,1,0.40384615384615397,0.5254237288135594,0.3559322033898305,0,0,1,1,-0.3933198380566803,-0.3805903398926656,0,NA,FALSE,7.311,36.707021188664896,0,NA,0,0,0,0,0
d4HUR3,480,hard-turtle-frog,9,hard,turtle,frog,turtle-frog,49,49,1,1,0,23,23,1,1,0,30,30,1,1,0.9333333333333333,0.9333333333333333,0.06666666666666667,1,0,1,1,-0.9333333333333333,-0.9333333333333333,0,NA,FALSE,7.459,15.393199238073052,0,NA,0,0,0,0,0
5QCS4M,750,hard-turkey-goat-distractor,9,hard-distractor,goat,turkey,turkey-goat,96,96,1,1,0.9166666666666666,45,45,1,1,0.8222222222222223,59,57,0.9661016949152542,1,0.8070175438596492,0.7796610169491526,0.1864406779661017,0,0,1,1,0.10964912280701744,0.01520467836257311,0,NA,FALSE,7.326,32.56532431855771,0,NA,0,0,0,0,0
GNXMNQ,660,hard-squirrel-monkey-distractor,9,hard-distractor,monkey,squirrel,squirrel-monkey,81,78,0.9629629629629629,1,0.5897435897435899,36,36,1,1,0.6111111111111113,53,52,0.9811320754716981,1,0.923076923076923,0.9056603773584906,0.07547169811320754,1,0,1,1,-0.33333333333333315,-0.31196581196581175,0,NA,FALSE,6.894,28.41967994015616,0,NA,0,0,0,0,0
UQBHFH,510,hard-turkey-goat,9,hard,turkey,goat,turkey-goat,96,62,0.6458333333333334,1,1,45,45,1,1,1,60,60,1,1,1,1,0,1,0,1,1,0,0,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,1
6THVBG,510,hard-turkey-goat,9,hard,turkey,goat,turkey-goat,96,42,0.4375,0,0.8571428571428572,45,42,0.9333333333333333,1,0.8571428571428572,60,24,0.4,0,0.4166666666666667,0.16666666666666666,0.23333333333333334,0,0,0,0,0.4404761904761905,0.4404761904761905,0,NA,FALSE,7.2,30.005941770647652,1,insufficient looking,0,0,0,0,0
FHRCdd,540,easy-potato-glasses,10,easy,potato,glasses,potato-glasses,96,96,1,1,0.3541666666666665,45,45,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0.3541666666666665,0,0,NA,FALSE,7.4,30.005941770647652,0,NA,0,0,0,0,0
d4HUR3,480,easy-turkey-swan-distractor,10,easy-distractor,swan,turkey,turkey-swan,48,48,1,1,1,23,23,1,1,1,30,30,1,1,0.7666666666666667,0.23333333333333334,0.7666666666666667,0,0,1,1,0.23333333333333328,0.23333333333333328,0,NA,FALSE,7.452,15.678497485568231,0,NA,0,0,0,0,0
CKRG26,630,hard-snail-worm-distractor,10,hard-distractor,worm,snail,snail-worm,48,48,1,1,0.375,23,23,1,1,0.7391304347826088,30,30,1,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0,1,1,-0.29166666666666663,0.07246376811594213,0,NA,FALSE,7.2,15.000753806723957,0,NA,0,0,0,0,0
XMJ25D,690,hard-bulldozer-tractor,10,hard,bulldozer,tractor,bulldozer-tractor,95,95,1,1,0.16842105263157905,45,45,1,1,0.11111111111111112,60,60,1,1,0.38333333333333347,0.38333333333333336,0.6166666666666667,0,0,1,1,-0.21491228070175442,-0.27222222222222237,0,NA,FALSE,7.229,30.785705067173804,0,NA,0,0,0,0,0
6THVBG,510,easy-acorn-key,10,easy,acorn,key,acorn-key,96,96,1,1,0.6145833333333335,45,45,1,1,1,60,47,0.7833333333333333,1,0,0,0.7833333333333333,0,0,1,1,0.6145833333333335,1,0,NA,FALSE,7.3,29.938127641730514,0,NA,0,0,0,0,0
QGTESM,630,hard-turtle-frog-distractor,10,hard-distractor,frog,turtle,turtle-frog,96,69,0.71875,1,0.8695652173913043,45,28,0.6222222222222222,1,0.7857142857142858,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.307,29.977453829186302,1,insufficient looking,0,0,0,0,0
dKKWAR,450,easy-turkey-swan-distractor,10,easy-distractor,swan,turkey,turkey-swan,95,79,0.8315789473684211,1,0.5696202531645569,44,28,0.6363636363636364,1,1,60,51,0.85,1,1,0,0.85,0,1,1,1,-0.4303797468354431,0,0,NA,FALSE,7.31,31.58751013129902,0,NA,0,0,0,0,0
UUQJAd,570,easy-potato-glasses,10,easy,potato,glasses,potato-glasses,95,95,1,1,1,44,44,1,1,1,61,61,1,1,0.47540983606557374,0.47540983606557374,0.5245901639344263,0,0,1,1,0.5245901639344263,0.5245901639344263,0,NA,FALSE,7.392,58.10555731930434,0,NA,0,0,0,0,0
TUFKTQ,450,hard-snail-worm,10,hard,snail,worm,snail-worm,95,95,1,1,0.3578947368421051,44,44,1,1,0,60,60,1,1,0.23333333333333342,0.23333333333333334,0.7666666666666667,0,0,1,1,0.12456140350877168,-0.23333333333333342,0,NA,FALSE,7.402,30.692371542850363,0,NA,0,0,0,0,0
QWGKVS,750,easy-potato-glasses,10,easy,potato,glasses,potato-glasses,69,58,0.8405797101449275,1,0.7241379310344828,34,33,0.9705882352941176,1,0.5757575757575756,44,44,1,1,0.5909090909090909,0.4090909090909091,0.5909090909090909,0,0,1,1,0.13322884012539182,-0.01515151515151536,0,NA,FALSE,6.767,25.946850768207177,0,NA,0,0,0,0,0
UQBHFH,510,hard-squirrel-monkey,10,hard,squirrel,monkey,squirrel-monkey,96,0,0,0,NA,45,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.266,30.008667353513548,1,insufficient looking,0,0,0,0,1
5QCS4M,750,hard-acorn-coconut-distractor,10,hard-distractor,coconut,acorn,acorn-coconut,95,91,0.9578947368421052,1,0.6043956043956046,45,44,0.9777777777777777,1,0.31818181818181807,60,30,0.5,1,0.6999999999999998,0.35,0.15,0,0,1,1,-0.09560439560439526,-0.3818181818181818,0,NA,FALSE,7.433,29.870489303428414,0,NA,0,0,0,0,0
NPV5EF,570,hard-acorn-coconut,10,hard,acorn,coconut,acorn-coconut,24,23,0.9583333333333334,1,0.6521739130434782,11,11,1,1,1,15,15,1,1,1,0,1,0,1,1,1,-0.34782608695652184,0,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
GNXMNQ,660,easy-snail-cow-distractor,10,easy-distractor,cow,snail,snail-cow,83,83,1,1,0.6506024096385543,37,37,1,1,0.37837837837837845,47,38,0.8085106382978723,1,0.5526315789473685,0.44680851063829785,0.3617021276595745,0,0,1,1,0.09797083069118584,-0.17425320056899002,0,NA,FALSE,6.926,28.00274880798583,0,NA,0,0,0,0,0
GNXMNQ,660,hard-potato-pot-distractor,11,hard-distractor,pot,potato,potato-pot,81,79,0.9753086419753086,1,0.32911392405063306,36,36,1,1,0.7222222222222221,52,52,1,1,0.40384615384615397,0.40384615384615385,0.5961538461538461,0,0,1,1,-0.07473222979552091,0.31837606837606813,0,NA,FALSE,6.862,28.083212292504474,0,NA,0,0,0,0,0
TUFKTQ,450,hard-bulldozer-tractor,11,hard,bulldozer,tractor,bulldozer-tractor,96,96,1,1,0.96875,45,45,1,1,1,60,58,0.9666666666666667,1,0.3965517241379313,0.38333333333333336,0.5833333333333334,0,0,1,1,0.5721982758620687,0.6034482758620687,0,NA,FALSE,7.412,30.717646869509046,0,NA,0,0,0,0,0
FHRCdd,540,easy-cheese-mud,11,easy,cheese,mud,cheese-mud,96,85,0.8854166666666666,1,0.741176470588235,45,45,1,1,0.5111111111111111,60,24,0.4,0,0.6666666666666667,0.26666666666666666,0.13333333333333333,0,0,0,0,0.07450980392156825,-0.15555555555555567,0,NA,FALSE,7.4,30.005941770647652,1,insufficient looking,0,0,0,0,0
NPV5EF,570,easy-bulldozer-orange,11,easy,bulldozer,orange,bulldozer-orange,24,20,0.8333333333333334,1,1,11,11,1,1,1,15,15,1,1,1,0,1,0,1,1,1,0,0,0,framerate issue,TRUE,6.533,7.500475220949114,1,framerate issue,0,0,0,0,NA
5QCS4M,750,easy-bulldozer-orange,11,easy,bulldozer,orange,bulldozer-orange,96,95,0.9895833333333334,1,0.8842105263157894,45,44,0.9777777777777777,1,0.75,59,53,0.8983050847457628,1,0.3396226415094337,0.3050847457627119,0.5932203389830508,0,0,1,1,0.5445878848063557,0.4103773584905663,0,NA,FALSE,7.266,29.940553277379582,0,NA,0,0,0,0,0
dKKWAR,450,easy-cheese-mud-distractor,11,easy-distractor,mud,cheese,cheese-mud,94,94,1,1,0.9893617021276596,44,44,1,1,0.9772727272727273,59,40,0.6779661016949152,1,0.375,0.423728813559322,0.2542372881355932,0,0,1,1,0.6143617021276596,0.6022727272727273,0,NA,FALSE,7.3,35.802519093787595,0,NA,0,0,0,0,0
QWGKVS,750,hard-turkey-goat-distractor,11,hard-distractor,goat,turkey,turkey-goat,63,55,0.873015873015873,1,0.6181818181818184,30,30,1,1,0.9,44,44,1,1,0.840909090909091,0.8409090909090909,0.1590909090909091,1,0,1,1,-0.22272727272727266,0.05909090909090897,0,NA,FALSE,6.766,24.83194826315112,0,NA,0,0,0,0,0
d4HUR3,480,easy-potato-glasses-distractor,11,easy-distractor,glasses,potato,potato-glasses,48,48,1,1,0.6041666666666666,23,23,1,1,0.39130434782608703,31,31,1,1,0.0645161290322581,0.9354838709677419,0.06451612903225806,1,0,1,1,0.5396505376344085,0.3267882187938289,0,NA,FALSE,7.523,15.867054513935738,0,NA,0,0,0,0,0
QGTESM,630,easy-turkey-swan,11,easy,turkey,swan,turkey-swan,96,96,1,1,0,45,45,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0,0,0,NA,FALSE,7.24,29.978560339091647,0,NA,0,0,0,0,0
CKRG26,630,easy-bulldozer-orange,11,easy,bulldozer,orange,bulldozer-orange,48,48,1,1,0.5208333333333334,23,23,1,1,0.3478260869565218,30,30,1,1,0.33333333333333337,0.3333333333333333,0.6666666666666666,0,0,1,1,0.1875,0.014492753623188415,0,NA,FALSE,7.2,15.000753806723957,0,NA,0,0,0,0,0
UUQJAd,570,hard-turkey-goat-distractor,11,hard-distractor,goat,turkey,turkey-goat,96,96,1,1,1,44,44,1,1,1,60,60,1,1,0.06666666666666658,0.06666666666666667,0.9333333333333333,0,1,1,1,0.9333333333333335,0.9333333333333335,0,NA,FALSE,7.391,55.8563872842793,0,NA,0,0,0,0,0
XMJ25D,690,easy-cheese-mud,11,easy,cheese,mud,cheese-mud,95,95,1,1,0.31578947368421084,45,45,1,1,0.6666666666666666,59,59,1,1,0.3898305084745764,0.3898305084745763,0.6101694915254238,0,0,1,1,-0.07404103479036556,0.27683615819209023,0,NA,FALSE,7.198,30.793286296781627,0,NA,0,0,0,0,0
UQBHFH,510,easy-bulldozer-orange-distractor,11,easy-distractor,orange,bulldozer,bulldozer-orange,96,0,0,0,NA,45,0,0,0,NA,60,1,0.016666666666666666,0,0,0.016666666666666666,0,0,0,0,0,NA,NA,0,NA,FALSE,7.3,30.005941770647652,1,insufficient looking,0,0,0,0,1
6THVBG,510,hard-cheese-butter-distractor,11,hard-distractor,butter,cheese,cheese-butter,96,96,1,1,0.5208333333333336,45,45,1,1,0,60,60,1,1,0.5,0.5,0.5,0,0,1,1,0.020833333333333592,-0.5,0,NA,FALSE,7.466,29.93932999208652,0,NA,0,0,0,0,0
d4HUR3,480,hard-cheese-butter-distractor,12,hard-distractor,butter,cheese,cheese-butter,49,49,1,1,1,23,23,1,1,1,30,30,1,1,0.7333333333333333,0.7333333333333333,0.26666666666666666,0,0,1,1,0.2666666666666667,0.2666666666666667,0,NA,FALSE,7.516,15.167873062609905,0,NA,0,0,0,0,0
TUFKTQ,450,hard-squirrel-monkey,12,hard,squirrel,monkey,squirrel-monkey,96,96,1,1,0.6770833333333333,46,46,1,1,0.9782608695652174,60,60,1,1,0,1,0,1,0,1,1,0.6770833333333333,0.9782608695652174,0,NA,FALSE,7.519,30.609699887991766,0,NA,0,0,0,0,0
FHRCdd,540,hard-snail-worm,12,hard,snail,worm,snail-worm,96,94,0.9791666666666666,1,0.22340425531914868,45,45,1,1,0.4666666666666666,60,14,0.23333333333333334,0,0.28571428571428575,0.16666666666666666,0.06666666666666667,0,0,0,0,-0.06231003039513708,0.18095238095238086,0,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,0
6THVBG,510,hard-turtle-frog,12,hard,turtle,frog,turtle-frog,96,96,1,1,1,45,45,1,1,1,60,60,1,1,1,1,0,1,0,1,1,0,0,0,NA,FALSE,7.266,29.871808515355486,0,NA,0,0,0,0,0
QWGKVS,750,easy-bulldozer-orange,12,easy,bulldozer,orange,bulldozer-orange,58,54,0.9310344827586207,1,0.7222222222222223,31,31,1,1,0.5161290322580647,41,41,1,1,0.5609756097560977,0.43902439024390244,0.5609756097560976,0,0,1,1,0.1612466124661246,-0.044846577498033,0,NA,FALSE,6.543,24.619828217092127,0,NA,0,0,0,0,0
UQBHFH,510,easy-turtle-horse,12,easy,turtle,horse,turtle-horse,96,48,0.5,1,0.375,45,37,0.8222222222222222,1,0.18918918918918912,60,32,0.5333333333333333,1,0.875,0.4666666666666667,0.06666666666666667,0,0,1,1,-0.5,-0.6858108108108109,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,1
5QCS4M,750,hard-snail-worm-distractor,12,hard-distractor,worm,snail,snail-worm,96,96,1,1,0.9375,45,45,1,1,1,60,60,1,1,0.75,0.75,0.25,0,0,1,1,0.1875,0.25,0,NA,FALSE,7.366,30.008630354651117,0,NA,0,0,0,0,0
QGTESM,630,easy-bulldozer-orange-distractor,12,easy-distractor,orange,bulldozer,bulldozer-orange,96,96,1,1,0.02083333333333336,45,45,1,1,0.04444444444444443,60,17,0.2833333333333333,0,0,0.2833333333333333,0,0,0,0,0,0.02083333333333336,0.04444444444444443,0,NA,FALSE,7.34,29.97893372224923,1,insufficient looking,0,0,0,0,0
UUQJAd,570,hard-bulldozer-tractor-distractor,12,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,96,1,1,0.0833333333333334,46,46,1,1,0.021739130434782622,59,59,1,1,0.27118644067796627,0.7288135593220338,0.2711864406779661,0,0,1,1,-0.18785310734463287,-0.24944731024318365,0,NA,FALSE,7.424,55.73333891151135,0,NA,0,0,0,0,0
NPV5EF,570,hard-turtle-frog-distractor,12,hard-distractor,frog,turtle,turtle-frog,24,22,0.9166666666666666,1,0.3636363636363636,11,11,1,1,0.3636363636363636,15,15,1,1,0,0,1,0,1,1,1,0.3636363636363636,0.3636363636363636,0,framerate issue,TRUE,6.8,7.500093517375529,1,framerate issue,0,0,0,0,NA
XMJ25D,690,hard-turkey-goat-distractor,12,hard-distractor,goat,turkey,turkey-goat,96,96,1,1,0.6666666666666667,45,45,1,1,0.6888888888888889,60,60,1,1,0.4833333333333333,0.5166666666666667,0.48333333333333334,0,0,1,1,0.18333333333333346,0.2055555555555556,0,NA,FALSE,7.229,30.64398074429582,0,NA,0,0,0,0,0
dKKWAR,450,hard-acorn-coconut-distractor,12,hard-distractor,coconut,acorn,acorn-coconut,96,27,0.28125,0,0,45,27,0.6,1,0,59,37,0.6271186440677966,1,0,0.6271186440677966,0,0,0,0,1,0,0,0,NA,FALSE,7.553,36.37025123958416,1,insufficient looking,0,0,0,0,0
