image_similarity,text1,epoch,text2,text_similarity,multimodal_similarity
0.6010286,butterfly,26,duck,0.7473746,0.35754216
0.6293187,chicken,26,duck,0.8667987,0.36661685
0.5884372,walrus,26,lizard,0.58821636,0.06332171
0.79797435,snake,26,lizard,0.8576601,0.44466043
0.62685716,airplane,26,truck,0.7977179,0.30286384
0.49347183,car,26,truck,0.85056853,0.5141996
0.69474494,turkey,30,swan,0.7331953,0.36880785
0.6054798,turtle,30,horse,0.75580174,0.21170163
0.5416922,cheese,30,mud,0.6633995,0.40936345
0.65650743,squirrel,30,eagle,0.74236345,0.26165485
0.57254803,potato,30,glasses,0.66829103,0.29140913
0.5913925,bulldozer,30,orange,0.68549925,0.28011912
0.6349478,snail,30,cow,0.68933713,0.22950411
0.5384219,acorn,30,key,0.67485905,0.18605727
0.67849505,turkey,30,goat,0.72395855,0.34385288
0.6992856,turtle,30,frog,0.8630757,0.43696636
0.7877479,cheese,30,butter,0.8553315,0.53305554
0.6715629,squirrel,30,monkey,0.80726206,0.38364923
0.5825998,potato,30,pot,0.7344534,0.283103
0.67402154,bulldozer,30,tractor,0.85729885,0.32066065
0.69310844,snail,30,worm,0.82030135,0.34302568
0.7262084,acorn,30,coconut,0.75910085,0.40031886
0.52716213,balloon,30,dresser,0.7054826,0.26991957
0.6796213,balloon,30,kite,0.8052371,0.4700148
0.56790173,bathtub,30,sock,0.6619386,0.18640536
0.76307523,bathtub,30,shower,0.8128509,0.3760149
0.6467049,camel,30,ladybug,0.6643321,0.23686016
0.7171958,camel,30,elephant,0.8036947,0.40283054
0.6474803,cloud,30,zipper,0.62840575,0.31745464
0.7945202,cloud,30,tree,0.78708655,0.41647643
0.5639518,crow,30,seahorse,0.6035064,0.16826963
0.6815375,crow,30,penguin,0.7926386,0.3477292
0.5911295,duck,30,butterfly,0.7268386,0.24314094
0.6652881,duck,30,chicken,0.8461275,0.37601036
0.63954544,lizard,30,walrus,0.61935985,0.26888263
0.79756856,lizard,30,snake,0.8421637,0.40344852
0.6338626,truck,30,airplane,0.7994516,0.39832592
0.4637469,truck,30,car,0.87879825,0.27646953
0.69474494,swan,30,turkey,0.7331953,0.3221588
0.6054798,horse,30,turtle,0.75580174,0.34968942
0.5416922,mud,30,cheese,0.6633995,0.22646779
0.65650743,eagle,30,squirrel,0.74236345,0.25908703
0.57254803,glasses,30,potato,0.66829103,0.3078723
0.5913925,orange,30,bulldozer,0.68549925,0.3132202
0.6349478,cow,30,snail,0.68933713,0.2789101
0.5384219,key,30,acorn,0.67485905,0.3853358
0.67849505,goat,30,turkey,0.72395855,0.29332334
0.6992856,frog,30,turtle,0.8630757,0.3708501
0.7877479,butter,30,cheese,0.8553315,0.38975865
0.6715629,monkey,30,squirrel,0.80726206,0.34633332
0.5825998,pot,30,potato,0.7344534,0.4391237
0.67402154,tractor,30,bulldozer,0.85729885,0.4490869
0.69310844,worm,30,snail,0.82030135,0.4382732
0.7262084,coconut,30,acorn,0.75910085,0.40990436
0.52716213,dresser,30,balloon,0.7054826,0.3284229
0.6796213,kite,30,balloon,0.8052371,0.3342864
0.56790173,sock,30,bathtub,0.6619386,0.32662207
0.76307523,shower,30,bathtub,0.8128509,0.4487427
0.6467049,ladybug,30,camel,0.6643321,0.24742073
0.7171958,elephant,30,camel,0.8036947,0.34850216
0.6474803,zipper,30,cloud,0.62840575,0.30576813
0.7945202,tree,30,cloud,0.78708655,0.36533636
0.5639518,seahorse,30,crow,0.6035064,0.1317774
0.6815375,penguin,30,crow,0.7926386,0.31562626
0.5911295,butterfly,30,duck,0.7268386,0.3232358
0.6652881,chicken,30,duck,0.8461275,0.38995892
0.63954544,walrus,30,lizard,0.61935985,0.2805708
0.79756856,snake,30,lizard,0.8421637,0.45525527
0.6338626,airplane,30,truck,0.7994516,0.32295734
0.4637469,car,30,truck,0.87879825,0.46111637
0.68251216,turkey,35,swan,0.78697884,0.36582237
0.6376129,turtle,35,horse,0.78738093,0.29034287
0.6138006,cheese,35,mud,0.69223106,0.3641243
0.64943296,squirrel,35,eagle,0.76198536,0.27987683
0.5907572,potato,35,glasses,0.6842399,0.3004421
0.5425919,bulldozer,35,orange,0.6898449,0.28995633
0.6373426,snail,35,cow,0.7354877,0.21818084
0.51192254,acorn,35,key,0.6944285,0.18589771
0.64672357,turkey,35,goat,0.7777776,0.30691683
0.70680153,turtle,35,frog,0.86542004,0.41479588
0.80517817,cheese,35,butter,0.87245625,0.5046648
0.709872,squirrel,35,monkey,0.83557063,0.331316
0.6038962,potato,35,pot,0.7712159,0.2537464
0.66141504,bulldozer,35,tractor,0.8771789,0.36303973
0.6554188,snail,35,worm,0.8201404,0.32131314
0.6844821,acorn,35,coconut,0.77070284,0.33368814
0.53214854,balloon,35,dresser,0.6786488,0.22126895
0.68420327,balloon,35,kite,0.78361756,0.4168718
0.57086194,bathtub,35,sock,0.6995405,0.2022903
0.77523077,bathtub,35,shower,0.8622967,0.38963842
0.6204734,camel,35,ladybug,0.65143406,0.20389777
0.74080086,camel,35,elephant,0.79919666,0.35838646
0.6106644,cloud,35,zipper,0.6413079,0.3020056
0.7704905,cloud,35,tree,0.7709688,0.3943876
0.5560598,crow,35,seahorse,0.6161159,0.24523515
0.70908684,crow,35,penguin,0.80998665,0.3716668
0.61026114,duck,35,butterfly,0.7570175,0.25966758
0.6786988,duck,35,chicken,0.84945893,0.38946646
0.6020215,lizard,35,walrus,0.61377245,0.2359755
0.771785,lizard,35,snake,0.8466585,0.43291676
0.61001515,truck,35,airplane,0.8499015,0.38611162
0.5164259,truck,35,car,0.86733276,0.3102873
0.68251216,swan,35,turkey,0.78697884,0.35760528
0.6376129,horse,35,turtle,0.78738093,0.32800996
0.6138006,mud,35,cheese,0.69223106,0.25952286
0.64943296,eagle,35,squirrel,0.76198536,0.27895886
0.5907572,glasses,35,potato,0.6842399,0.30797762
0.5425919,orange,35,bulldozer,0.6898449,0.26961982
0.6373426,cow,35,snail,0.7354877,0.31109756
0.51192254,key,35,acorn,0.6944285,0.36799198
0.64672357,goat,35,turkey,0.7777776,0.3412094
0.70680153,frog,35,turtle,0.86542004,0.38115507
0.80517817,butter,35,cheese,0.87245625,0.4062869
0.709872,monkey,35,squirrel,0.83557063,0.4389739
0.6038962,pot,35,potato,0.7712159,0.45646894
0.66141504,tractor,35,bulldozer,0.8771789,0.45035702
0.6554188,worm,35,snail,0.8201404,0.44524246
0.6844821,coconut,35,acorn,0.77070284,0.416506
0.53214854,dresser,35,balloon,0.6786488,0.33862704
0.68420327,kite,35,balloon,0.78361756,0.3719697
0.57086194,sock,35,bathtub,0.6995405,0.38088226
0.77523077,shower,35,bathtub,0.8622967,0.48219448
0.6204734,ladybug,35,camel,0.65143406,0.24825752
0.74080086,elephant,35,camel,0.79919666,0.38838637
0.6106644,zipper,35,cloud,0.6413079,0.28790438
0.7704905,tree,35,cloud,0.7709688,0.3356492
0.5560598,seahorse,35,crow,0.6161159,0.11455339
0.70908684,penguin,35,crow,0.80998665,0.36043686
0.61026114,butterfly,35,duck,0.7570175,0.3341095
0.6786988,chicken,35,duck,0.84945893,0.36591864
0.6020215,walrus,35,lizard,0.61377245,0.22842854
0.771785,snake,35,lizard,0.8466585,0.4595515
0.61001515,airplane,35,truck,0.8499015,0.35037756
0.5164259,car,35,truck,0.86733276,0.45049047
0.6891986,turkey,40,swan,0.77625537,0.40437466
0.6126573,turtle,40,horse,0.77234507,0.27580255
0.56809205,cheese,40,mud,0.6802082,0.348081
0.6730312,squirrel,40,eagle,0.7852443,0.32092887
0.617623,potato,40,glasses,0.69670117,0.2717852
0.5394785,bulldozer,40,orange,0.6854007,0.26338738
0.5989802,snail,40,cow,0.7264728,0.21303415
0.6206165,acorn,40,key,0.6950735,0.2570001
0.68677825,turkey,40,goat,0.7688185,0.33074582
0.7081676,turtle,40,frog,0.8705973,0.44601375
0.8066919,cheese,40,butter,0.87711585,0.49766576
0.7170366,squirrel,40,monkey,0.8253613,0.34312797
0.62129927,potato,40,pot,0.73016167,0.31015086
0.65706456,bulldozer,40,tractor,0.8499508,0.3237008
0.69020426,snail,40,worm,0.82292217,0.37859893
0.7056102,acorn,40,coconut,0.796764,0.38887024
0.5607766,balloon,40,dresser,0.69563305,0.27920884
0.67976564,balloon,40,kite,0.8499237,0.44602418
0.5386421,bathtub,40,sock,0.65492463,0.15406543
0.77478665,bathtub,40,shower,0.82915187,0.4112848
0.6110355,camel,40,ladybug,0.665441,0.21624237
0.71948594,camel,40,elephant,0.85583806,0.39754122
0.636684,cloud,40,zipper,0.66989267,0.29640257
0.7954093,cloud,40,tree,0.75992996,0.39193714
0.5499596,crow,40,seahorse,0.6265264,0.22760558
0.717236,crow,40,penguin,0.81865877,0.36472422
0.6180602,duck,40,butterfly,0.74672383,0.25191087
0.6938096,duck,40,chicken,0.85359883,0.39752734
0.6131654,lizard,40,walrus,0.688396,0.29181057
0.7605128,lizard,40,snake,0.88395405,0.41964865
0.6713146,truck,40,airplane,0.7858131,0.38624936
0.4955088,truck,40,car,0.8759085,0.2888798
0.6891986,swan,40,turkey,0.77625537,0.3083101
0.6126573,horse,40,turtle,0.77234507,0.30795735
0.56809205,mud,40,cheese,0.6802082,0.26669896
0.6730312,eagle,40,squirrel,0.7852443,0.32532543
0.617623,glasses,40,potato,0.69670117,0.3562327
0.5394785,orange,40,bulldozer,0.6854007,0.2874241
0.5989802,cow,40,snail,0.7264728,0.29797858
0.6206165,key,40,acorn,0.6950735,0.38521475
0.68677825,goat,40,turkey,0.7688185,0.33308446
0.7081676,frog,40,turtle,0.8705973,0.37063652
0.8066919,butter,40,cheese,0.87711585,0.4142598
0.7170366,monkey,40,squirrel,0.8253613,0.4280272
0.62129927,pot,40,potato,0.73016167,0.42155302
0.65706456,tractor,40,bulldozer,0.8499508,0.47051316
0.69020426,worm,40,snail,0.82292217,0.45995212
0.7056102,coconut,40,acorn,0.796764,0.40691036
0.5607766,dresser,40,balloon,0.69563305,0.31416434
0.67976564,kite,40,balloon,0.8499237,0.39354545
0.5386421,sock,40,bathtub,0.65492463,0.34780842
0.77478665,shower,40,bathtub,0.82915187,0.44586366
0.6110355,ladybug,40,camel,0.665441,0.23456973
0.71948594,elephant,40,camel,0.85583806,0.41967243
0.636684,zipper,40,cloud,0.66989267,0.30397612
0.7954093,tree,40,cloud,0.75992996,0.3390125
0.5499596,seahorse,40,crow,0.6265264,0.12377393
0.717236,penguin,40,crow,0.81865877,0.36899585
0.6180602,butterfly,40,duck,0.74672383,0.3339123
0.6938096,chicken,40,duck,0.85359883,0.35423887
0.6131654,walrus,40,lizard,0.688396,0.2553445
0.7605128,snake,40,lizard,0.88395405,0.46155828
0.6713146,airplane,40,truck,0.7858131,0.3041163
0.4955088,car,40,truck,0.8759085,0.45855677
0.7069968,turkey,46,swan,0.77961826,0.3705896
0.6391434,turtle,46,horse,0.7871991,0.21433574
0.52304816,cheese,46,mud,0.66228527,0.38138038
0.6370263,squirrel,46,eagle,0.7883644,0.29868615
0.6030392,potato,46,glasses,0.60215926,0.3162337
0.6027349,bulldozer,46,orange,0.67250574,0.27331805
0.5889264,snail,46,cow,0.7733321,0.23564428
0.5826444,acorn,46,key,0.7025334,0.23631728
0.68294835,turkey,46,goat,0.7638921,0.32674026
0.7317363,turtle,46,frog,0.90224,0.46041733
0.74742323,cheese,46,butter,0.8638858,0.5154445
0.7107512,squirrel,46,monkey,0.8224343,0.35116684
0.608511,potato,46,pot,0.69885945,0.24890417
0.687397,bulldozer,46,tractor,0.8371463,0.32297862
0.7136543,snail,46,worm,0.85990214,0.3952607
0.71002144,acorn,46,coconut,0.7849541,0.36250824
0.54300445,balloon,46,dresser,0.6959614,0.28651166
0.7379027,balloon,46,kite,0.7751369,0.42501646
0.58025813,bathtub,46,sock,0.6900945,0.16513813
0.75503683,bathtub,46,shower,0.8124387,0.37442762
0.637551,camel,46,ladybug,0.673152,0.24548894
0.7048868,camel,46,elephant,0.84184426,0.39173293
0.63555515,cloud,46,zipper,0.6431857,0.30362207
0.733677,cloud,46,tree,0.7075312,0.37860864
0.5882985,crow,46,seahorse,0.6235318,0.24528182
0.70066124,crow,46,penguin,0.8144554,0.3789462
0.59745765,duck,46,butterfly,0.75519955,0.27639347
0.69495094,duck,46,chicken,0.880567,0.42783767
0.59790146,lizard,46,walrus,0.6881252,0.27375054
0.79380786,lizard,46,snake,0.8892338,0.39968264
0.68144435,truck,46,airplane,0.8082156,0.35028112
0.4822369,truck,46,car,0.8402784,0.24529707
0.7069968,swan,46,turkey,0.77961826,0.32514042
0.6391434,horse,46,turtle,0.7871991,0.39019334
0.52304816,mud,46,cheese,0.66228527,0.15955013
0.6370263,eagle,46,squirrel,0.7883644,0.28249675
0.6030392,glasses,46,potato,0.60215926,0.2672093
0.6027349,orange,46,bulldozer,0.67250574,0.31537926
0.5889264,cow,46,snail,0.7733321,0.31315768
0.5826444,key,46,acorn,0.7025334,0.39622736
0.68294835,goat,46,turkey,0.7638921,0.3172499
0.7317363,frog,46,turtle,0.90224,0.40415972
0.74742323,butter,46,cheese,0.8638858,0.4025861
0.7107512,monkey,46,squirrel,0.8224343,0.3795271
0.608511,pot,46,potato,0.69885945,0.41332847
0.687397,tractor,46,bulldozer,0.8371463,0.45568526
0.7136543,worm,46,snail,0.85990214,0.44943798
0.71002144,coconut,46,acorn,0.7849541,0.40303206
0.54300445,dresser,46,balloon,0.6959614,0.30531543
0.7379027,kite,46,balloon,0.7751369,0.37592763
0.58025813,sock,46,bathtub,0.6900945,0.3442579
0.75503683,shower,46,bathtub,0.8124387,0.44469362
0.637551,ladybug,46,camel,0.673152,0.26429653
0.7048868,elephant,46,camel,0.84184426,0.38549984
0.63555515,zipper,46,cloud,0.6431857,0.27213347
0.733677,tree,46,cloud,0.7075312,0.31566203
0.5882985,seahorse,46,crow,0.6235318,0.1320774
0.70066124,penguin,46,crow,0.8144554,0.32723433
0.59745765,butterfly,46,duck,0.75519955,0.3137964
0.69495094,chicken,46,duck,0.880567,0.39040375
0.59790146,walrus,46,lizard,0.6881252,0.23452693
0.79380786,snake,46,lizard,0.8892338,0.46416998
0.68144435,airplane,46,truck,0.8082156,0.36869907
0.4822369,car,46,truck,0.8402784,0.4670214
0.7116359,turkey,54,swan,0.78607833,0.3886913
0.6111212,turtle,54,horse,0.79360604,0.2587636
0.54716915,cheese,54,mud,0.6727762,0.40681148
0.701071,squirrel,54,eagle,0.7458298,0.24678415
0.63498753,potato,54,glasses,0.62368494,0.31874144
0.5524666,bulldozer,54,orange,0.69470495,0.27240008
0.6459395,snail,54,cow,0.7159594,0.25409716
0.60258675,acorn,54,key,0.6908225,0.27517325
0.6686454,turkey,54,goat,0.7648374,0.32666242
0.71409094,turtle,54,frog,0.87458163,0.41941917
0.7617067,cheese,54,butter,0.85331,0.53265333
0.7135595,squirrel,54,monkey,0.8230679,0.3104096
0.57895815,potato,54,pot,0.7174078,0.26805675
0.6577645,bulldozer,54,tractor,0.86601436,0.34201264
0.7196635,snail,54,worm,0.8225759,0.34731036
0.7289842,acorn,54,coconut,0.7634407,0.36371863
0.51895285,balloon,54,dresser,0.69264406,0.31259787
0.6631479,balloon,54,kite,0.8086803,0.46002924
0.5440228,bathtub,54,sock,0.65826267,0.1871438
0.7503712,bathtub,54,shower,0.82052267,0.4117629
0.65963167,camel,54,ladybug,0.6745447,0.24326354
0.7335181,camel,54,elephant,0.85145545,0.42440695
0.5972153,cloud,54,zipper,0.61212426,0.3174951
0.75483435,cloud,54,tree,0.7622574,0.385485
0.5503441,crow,54,seahorse,0.63131714,0.22585344
0.713654,crow,54,penguin,0.8427033,0.36364663
0.62160885,duck,54,butterfly,0.75290644,0.26193893
0.654373,duck,54,chicken,0.8500508,0.3930744
0.5936678,lizard,54,walrus,0.65252525,0.3131584
0.79600763,lizard,54,snake,0.8543201,0.41561896
0.65172017,truck,54,airplane,0.8058652,0.3642226
0.49638975,truck,54,car,0.8862084,0.26202047
0.7116359,swan,54,turkey,0.78607833,0.33992082
0.6111212,horse,54,turtle,0.79360604,0.316298
0.54716915,mud,54,cheese,0.6727762,0.18628103
0.701071,eagle,54,squirrel,0.7458298,0.34909874
0.63498753,glasses,54,potato,0.62368494,0.30742228
0.5524666,orange,54,bulldozer,0.69470495,0.26405084
0.6459395,cow,54,snail,0.7159594,0.29179597
0.60258675,key,54,acorn,0.6908225,0.32175303
0.6686454,goat,54,turkey,0.7648374,0.3042785
0.71409094,frog,54,turtle,0.87458163,0.37521154
0.7617067,butter,54,cheese,0.85331,0.38145274
0.7135595,monkey,54,squirrel,0.8230679,0.43133444
0.57895815,pot,54,potato,0.7174078,0.44124097
0.6577645,tractor,54,bulldozer,0.86601436,0.43712187
0.7196635,worm,54,snail,0.8225759,0.4784879
0.7289842,coconut,54,acorn,0.7634407,0.3958106
0.51895285,dresser,54,balloon,0.69264406,0.3134126
0.6631479,kite,54,balloon,0.8086803,0.34022367
0.5440228,sock,54,bathtub,0.65826267,0.3353281
0.7503712,shower,54,bathtub,0.82052267,0.43749142
0.65963167,ladybug,54,camel,0.6745447,0.2626965
0.7335181,elephant,54,camel,0.85145545,0.38506818
0.5972153,zipper,54,cloud,0.61212426,0.19969362
0.75483435,tree,54,cloud,0.7622574,0.31172353
0.5503441,seahorse,54,crow,0.63131714,0.10075194
0.713654,penguin,54,crow,0.8427033,0.39454538
0.62160885,butterfly,54,duck,0.75290644,0.3561625
0.654373,chicken,54,duck,0.8500508,0.37022197
0.5936678,walrus,54,lizard,0.65252525,0.23960257
0.79600763,snake,54,lizard,0.8543201,0.44924724
0.65172017,airplane,54,truck,0.8058652,0.331652
0.49638975,car,54,truck,0.8862084,0.5013129
0.73757094,turkey,62,swan,0.79723233,0.38028532
0.5888598,turtle,62,horse,0.81691206,0.29144585
0.5383555,cheese,62,mud,0.710444,0.3850801
0.6592675,squirrel,62,eagle,0.8060931,0.30242795
0.6045366,potato,62,glasses,0.6902225,0.33420044
0.5349605,bulldozer,62,orange,0.72216797,0.2654878
0.6165326,snail,62,cow,0.75557375,0.25260025
0.607462,acorn,62,key,0.7116199,0.2524835
0.6638973,turkey,62,goat,0.7697122,0.33576196
0.70437545,turtle,62,frog,0.8889815,0.42195898
0.8067156,cheese,62,butter,0.89520603,0.50064725
0.69306916,squirrel,62,monkey,0.8646603,0.36316484
0.61190796,potato,62,pot,0.7429708,0.31346107
0.6648841,bulldozer,62,tractor,0.86356264,0.35902888
0.679494,snail,62,worm,0.8379132,0.37417215
0.70783216,acorn,62,coconut,0.78901666,0.39382416
0.5382242,balloon,62,dresser,0.70811546,0.31739634
0.69357824,balloon,62,kite,0.82881826,0.4429748
0.5484982,bathtub,62,sock,0.7008983,0.2152108
0.76700765,bathtub,62,shower,0.8538883,0.40854377
0.64454764,camel,62,ladybug,0.73445386,0.23586291
0.7311869,camel,62,elephant,0.85159975,0.38960618
0.60622,cloud,62,zipper,0.65889627,0.31074584
0.7878699,cloud,62,tree,0.7588585,0.39683908
0.58382946,crow,62,seahorse,0.6568585,0.20611966
0.67653877,crow,62,penguin,0.81271,0.33497155
0.60274124,duck,62,butterfly,0.7809023,0.2876169
0.6558284,duck,62,chicken,0.8724021,0.39664644
0.6043007,lizard,62,walrus,0.6192846,0.27667367
0.7489508,lizard,62,snake,0.8760481,0.39877617
0.6962651,truck,62,airplane,0.7943397,0.36907423
0.47141662,truck,62,car,0.87099,0.2900054
0.73757094,swan,62,turkey,0.79723233,0.3618706
0.5888598,horse,62,turtle,0.81691206,0.30629718
0.5383555,mud,62,cheese,0.710444,0.2938102
0.6592675,eagle,62,squirrel,0.8060931,0.3204608
0.6045366,glasses,62,potato,0.6902225,0.31541693
0.5349605,orange,62,bulldozer,0.72216797,0.2543277
0.6165326,cow,62,snail,0.75557375,0.28113842
0.607462,key,62,acorn,0.7116199,0.39790273
0.6638973,goat,62,turkey,0.7697122,0.3382002
0.70437545,frog,62,turtle,0.8889815,0.36838514
0.8067156,butter,62,cheese,0.89520603,0.4171574
0.69306916,monkey,62,squirrel,0.8646603,0.41009456
0.61190796,pot,62,potato,0.7429708,0.37988973
0.6648841,tractor,62,bulldozer,0.86356264,0.44149393
0.679494,worm,62,snail,0.8379132,0.4128201
0.70783216,coconut,62,acorn,0.78901666,0.38755512
0.5382242,dresser,62,balloon,0.70811546,0.2997868
0.69357824,kite,62,balloon,0.82881826,0.38136238
0.5484982,sock,62,bathtub,0.7008983,0.35636926
0.76700765,shower,62,bathtub,0.8538883,0.4523893
0.64454764,ladybug,62,camel,0.73445386,0.2861309
0.7311869,elephant,62,camel,0.85159975,0.41100794
0.60622,zipper,62,cloud,0.65889627,0.23781687
0.7878699,tree,62,cloud,0.7588585,0.33331817
0.58382946,seahorse,62,crow,0.6568585,0.18068475
0.67653877,penguin,62,crow,0.81271,0.35498166
0.60274124,butterfly,62,duck,0.7809023,0.3474173
0.6558284,chicken,62,duck,0.8724021,0.3662278
0.6043007,walrus,62,lizard,0.6192846,0.21549034
0.7489508,snake,62,lizard,0.8760481,0.46718454
0.6962651,airplane,62,truck,0.7943397,0.31257057
0.47141662,car,62,truck,0.87099,0.46219456
0.6805286,turkey,71,swan,0.7801113,0.3719694
0.6179941,turtle,71,horse,0.787952,0.27863908
0.525224,cheese,71,mud,0.6855999,0.4000712
0.70588297,squirrel,71,eagle,0.7714417,0.31484425
0.632469,potato,71,glasses,0.6560622,0.27745825
0.5660829,bulldozer,71,orange,0.71559143,0.31806558
0.62564653,snail,71,cow,0.7137065,0.243343
0.62064016,acorn,71,key,0.65860295,0.22725719
0.63600796,turkey,71,goat,0.7570358,0.32899302
0.7241728,turtle,71,frog,0.8857639,0.4573635
0.79955477,cheese,71,butter,0.8765467,0.5194732
0.7333722,squirrel,71,monkey,0.84737694,0.37215388
0.5995592,potato,71,pot,0.73089045,0.25356877
0.6606323,bulldozer,71,tractor,0.85366535,0.3453102
0.6644306,snail,71,worm,0.8191708,0.33264607
0.7029784,acorn,71,coconut,0.77182806,0.36646396
0.5387343,balloon,71,dresser,0.70736754,0.2718531
0.69626004,balloon,71,kite,0.81107575,0.40857506
0.54051614,bathtub,71,sock,0.6727874,0.14128125
0.72548807,bathtub,71,shower,0.80288965,0.38150108
0.6183064,camel,71,ladybug,0.66096145,0.21842068
0.72418475,camel,71,elephant,0.8393184,0.3801884
0.6508239,cloud,71,zipper,0.6536954,0.32121056
0.7524545,cloud,71,tree,0.7614257,0.39572668
0.5515407,crow,71,seahorse,0.62760603,0.1884237
0.69716436,crow,71,penguin,0.7887784,0.3237005
0.615327,duck,71,butterfly,0.72161573,0.27294594
0.6328338,duck,71,chicken,0.8555024,0.3994714
0.5691539,lizard,71,walrus,0.64309156,0.29593736
0.764008,lizard,71,snake,0.87751067,0.41450477
0.6423289,truck,71,airplane,0.80446607,0.36635214
0.52204084,truck,71,car,0.8780936,0.31614494
0.6805286,swan,71,turkey,0.7801113,0.3064658
0.6179941,horse,71,turtle,0.787952,0.3146991
0.525224,mud,71,cheese,0.6855999,0.22374034
0.70588297,eagle,71,squirrel,0.7714417,0.33110923
0.632469,glasses,71,potato,0.6560622,0.33320892
0.5660829,orange,71,bulldozer,0.71559143,0.26010865
0.62564653,cow,71,snail,0.7137065,0.23727876
0.62064016,key,71,acorn,0.65860295,0.40194458
0.63600796,goat,71,turkey,0.7570358,0.30487162
0.7241728,frog,71,turtle,0.8857639,0.36297137
0.79955477,butter,71,cheese,0.8765467,0.41138935
0.7333722,monkey,71,squirrel,0.84737694,0.4559726
0.5995592,pot,71,potato,0.73089045,0.4371574
0.6606323,tractor,71,bulldozer,0.85366535,0.44451565
0.6644306,worm,71,snail,0.8191708,0.44018787
0.7029784,coconut,71,acorn,0.77182806,0.39590985
0.5387343,dresser,71,balloon,0.70736754,0.33046627
0.69626004,kite,71,balloon,0.81107575,0.38821203
0.54051614,sock,71,bathtub,0.6727874,0.38522303
0.72548807,shower,71,bathtub,0.80288965,0.43272346
0.6183064,ladybug,71,camel,0.66096145,0.21049356
0.72418475,elephant,71,camel,0.8393184,0.3841824
0.6508239,zipper,71,cloud,0.6536954,0.25968575
0.7524545,tree,71,cloud,0.7614257,0.34163517
0.5515407,seahorse,71,crow,0.62760603,0.1685251
0.69716436,penguin,71,crow,0.7887784,0.37448454
0.615327,butterfly,71,duck,0.72161573,0.35406446
0.6328338,chicken,71,duck,0.8555024,0.35527498
0.5691539,walrus,71,lizard,0.64309156,0.26222306
0.764008,snake,71,lizard,0.87751067,0.46796918
0.6423289,airplane,71,truck,0.80446607,0.29167914
0.52204084,car,71,truck,0.8780936,0.43507093
0.6697709,turkey,82,swan,0.81065196,0.35404414
0.5567183,turtle,82,horse,0.8111676,0.31170982
0.5417981,cheese,82,mud,0.701641,0.37234104
0.68710846,squirrel,82,eagle,0.7938187,0.304632
0.5973543,potato,82,glasses,0.67170984,0.3124919
0.5337571,bulldozer,82,orange,0.72389,0.28357148
0.585047,snail,82,cow,0.7473375,0.22477835
0.5804786,acorn,82,key,0.6766178,0.28050596
0.639714,turkey,82,goat,0.7746093,0.3326468
0.6824006,turtle,82,frog,0.868327,0.44276142
0.78521436,cheese,82,butter,0.86453736,0.5273864
0.7235688,squirrel,82,monkey,0.84085715,0.37572652
0.61855674,potato,82,pot,0.7405613,0.27356672
0.6698586,bulldozer,82,tractor,0.8813093,0.35860187
0.68891835,snail,82,worm,0.8239287,0.3872264
0.6603827,acorn,82,coconut,0.7730391,0.39938396
0.5051746,balloon,82,dresser,0.7078171,0.22602034
0.6502852,balloon,82,kite,0.8017516,0.38748193
0.52456033,bathtub,82,sock,0.6963813,0.09056145
0.75547683,bathtub,82,shower,0.81771106,0.3933311
0.6174221,camel,82,ladybug,0.69181454,0.19393516
0.7373858,camel,82,elephant,0.8395389,0.40137488
0.6448017,cloud,82,zipper,0.64918965,0.30782986
0.7560872,cloud,82,tree,0.75067365,0.37723273
0.5671567,crow,82,seahorse,0.6640384,0.1962828
0.68684536,crow,82,penguin,0.8298811,0.3752159
0.59650916,duck,82,butterfly,0.75922596,0.23565418
0.6827671,duck,82,chicken,0.8590512,0.42128485
0.58174056,lizard,82,walrus,0.6504826,0.282426
0.74455374,lizard,82,snake,0.87944657,0.4248907
0.65287995,truck,82,airplane,0.8325627,0.38178033
0.54675794,truck,82,car,0.8811655,0.33888066
0.6697709,swan,82,turkey,0.81065196,0.35195082
0.5567183,horse,82,turtle,0.8111676,0.3301595
0.5417981,mud,82,cheese,0.701641,0.18891203
0.68710846,eagle,82,squirrel,0.7938187,0.37176138
0.5973543,glasses,82,potato,0.67170984,0.2819385
0.5337571,orange,82,bulldozer,0.72389,0.30150926
0.585047,cow,82,snail,0.7473375,0.32576108
0.5804786,key,82,acorn,0.6766178,0.42057133
0.639714,goat,82,turkey,0.7746093,0.30719286
0.6824006,frog,82,turtle,0.868327,0.35040295
0.78521436,butter,82,cheese,0.86453736,0.3876418
0.7235688,monkey,82,squirrel,0.84085715,0.4368828
0.61855674,pot,82,potato,0.7405613,0.43769985
0.6698586,tractor,82,bulldozer,0.8813093,0.44422716
0.68891835,worm,82,snail,0.8239287,0.4485306
0.6603827,coconut,82,acorn,0.7730391,0.42270356
0.5051746,dresser,82,balloon,0.7078171,0.32719743
0.6502852,kite,82,balloon,0.8017516,0.3823653
0.52456033,sock,82,bathtub,0.6963813,0.39381272
0.75547683,shower,82,bathtub,0.81771106,0.46163934
0.6174221,ladybug,82,camel,0.69181454,0.27253062
0.7373858,elephant,82,camel,0.8395389,0.39472175
0.6448017,zipper,82,cloud,0.64918965,0.2766679
0.7560872,tree,82,cloud,0.75067365,0.34283406
0.5671567,seahorse,82,crow,0.6640384,0.23038751
0.68684536,penguin,82,crow,0.8298811,0.35988206
0.59650916,butterfly,82,duck,0.75922596,0.35623312
